234
1.060871,5.044393,5.0187,5.014586
1.134423,5.085044,5.057713,5.053424
1.208149,5.144871,5.096553,5.093424
1.282257,5.204841,5.136553,5.1325
1.356338,5.245812,5.176553,5.1725
1.430806,5.286189,5.216553,5.2125
1.505451,5.326286,5.256553,5.2525
1.580366,5.366294,5.296553,5.2925
1.655346,5.406298,5.336549,5.3325
1.730586,5.446298,5.376549,5.3725
1.805859,5.486298,5.416549,5.4125
1.881273,5.526298,5.456549,5.4525
1.95686,5.566298,5.496549,5.4925
2.032491,5.606298,5.536549,5.5325
2.108406,5.646298,5.576549,5.5725
2.184647,5.686298,5.616549,5.6125
2.261121,5.726298,5.656549,5.6525
2.337734,5.766298,5.696549,5.6925
2.414475,5.806298,5.736549,5.7325
2.491294,5.846298,5.776549,5.7725
2.568287,5.886298,5.816549,5.8125
2.645587,5.926298,5.856549,5.8525
2.723046,5.966298,5.896549,5.8925
2.800728,6.006298,5.936549,5.9325
2.878478,6.046298,5.976549,5.9725
2.956363,6.086298,6.016549,6.0125
3.03434,6.126298,6.056549,6.0525
3.112552,6.166298,6.096549,6.0925
3.190865,6.206298,6.136549,6.1325
3.269491,6.246298,6.176549,6.1725
3.348408,6.286298,6.216549,6.2125
3.427433,6.326298,6.256549,6.2525
3.506493,6.366298,6.296549,6.2925
3.585756,6.406298,6.336549,6.3325
3.665282,6.446298,6.376549,6.3725
3.745142,6.486298,6.416549,6.4125
3.825178,6.526298,6.456549,6.4525
3.905335,6.566298,6.496549,6.4925
3.985543,6.606298,6.536549,6.5325
4.065918,6.646298,6.576549,6.5725
4.146483,6.686298,6.616549,6.6125
4.227178,6.726298,6.656549,6.6525
4.308045,6.766298,6.696549,6.6925
4.388981,6.806298,6.736549,6.7325
4.470196,6.846298,6.776549,6.7725
4.5517,6.886298,6.816549,6.8125
4.633225,6.926298,6.856549,6.8525
4.714994,6.966298,6.896549,6.8925
4.79707,7.006298,6.936549,6.9325
4.879356,7.046298,6.976549,6.9725
4.961941,7.086298,7.016549,7.0125
5.044656,7.126298,7.056549,7.0525
5.127408,7.166298,7.096549,7.0925
5.210181,7.206298,7.136549,7.1325
5.29314,7.246298,7.176549,7.1725
5.37637,7.286298,7.216549,7.2125
5.459671,7.326298,7.256549,7.2525
5.543187,7.366298,7.296549,7.2925
5.626785,7.406298,7.336549,7.3325
5.710631,7.446298,7.376549,7.3725
5.794764,7.486298,7.416549,7.4125
5.878967,7.526298,7.456549,7.4525
5.963373,7.566298,7.496549,7.4925
6.047919,7.606298,7.536549,7.5325
6.132548,7.646298,7.576549,7.5725
6.217422,7.686298,7.616549,7.6125
6.302467,7.726298,7.656549,7.6525
6.387737,7.766298,7.696549,7.6925
6.473255,7.806298,7.736549,7.7325
6.558908,7.846298,7.776549,7.7725
6.644627,7.886298,7.816549,7.8125
6.730362,7.926298,7.856549,7.8525
6.816217,7.966298,7.896549,7.8925
6.902114,8.006298,7.936549,7.9325
6.988124,8.046298,7.976549,7.9725
7.074199,8.086298,8.016549,8.0125
7.160482,8.126298,8.056549,8.0525
7.246867,8.166298,8.096549,8.0925
7.333494,8.206298,8.136549,8.1325
7.420353,8.246298,8.176549,8.1725
7.507458,8.286298,8.216549,8.2125
7.5947,8.326298,8.256549,8.2525
7.682063,8.366298,8.296549,8.2925
7.769513,8.406298,8.336549,8.3325
7.857016,8.446298,8.376549,8.3725
7.944572,8.486298,8.416549,8.4125
8.032221,8.526298,8.456549,8.4525
8.119908,8.566298,8.496549,8.4925
8.207475,8.606298,8.539007,8.5325
8.294632,8.646298,8.596347,8.5725
8.369632,8.686298,8.644525,8.6125
8.444057,8.726298,8.700496,8.6525
8.518521,8.766298,8.750828,8.6925
8.592963,8.806298,8.810826,8.7325
8.667435,8.846298,8.861023,8.7725
8.74204,8.886298,8.915395,8.8125
8.816709,8.926298,8.968069,8.8525
8.890861,8.966298,9.017267,8.8925
8.965127,9.006298,9.069146,8.9325
9.039663,9.046298,9.12286,8.9725
9.114282,9.086298,9.169983,9.0125
9.189203,9.126298,9.218295,9.0525
9.264215,9.166298,9.258948,9.0925
9.339215,9.206298,9.298948,9.1325
9.414215,9.246298,9.338948,9.1725
9.489215,9.286298,9.378948,9.2125
9.564215,9.326298,9.418948,9.2525
9.639215,9.366298,9.458948,9.2925
9.714215,9.406298,9.498948,9.3325
9.789215,9.446298,9.538948,9.3725
9.864215,9.486298,9.578948,9.4125
9.939215,9.526298,9.618948,9.4525
10.01422,9.566298,9.658948,9.4925
10.08922,9.606298,9.698948,9.5325
10.16422,9.646298,9.738948,9.5725
10.23922,9.686298,9.778948,9.6125
10.31422,9.726298,9.818948,9.6525
10.38922,9.766298,9.858948,9.6925
10.46422,9.806298,9.898948,9.7325
10.53922,9.846298,9.938948,9.7725
10.61422,9.886298,9.978948,9.8125
10.68922,9.926298,10.01895,9.8525
10.76422,9.966298,10.05895,9.8925
10.83922,10.0063,10.09895,9.9325
10.91422,10.0463,10.13895,9.9725
10.98922,10.0863,10.17895,10.0125
11.06422,10.1263,10.21895,10.0525
11.13922,10.1663,10.25895,10.0925
11.21422,10.2063,10.29895,10.1325
11.28922,10.2463,10.33895,10.1725
11.36422,10.2863,10.37895,10.2125
11.43922,10.3263,10.41895,10.2525
11.51422,10.3663,10.45895,10.2925
11.58922,10.4063,10.49895,10.3325
11.66422,10.4463,10.53895,10.3725
11.73922,10.4863,10.57895,10.4125
11.81422,10.5263,10.61895,10.4525
11.88922,10.5663,10.65895,10.4925
11.96422,10.6063,10.69895,10.5325
12.03922,10.6463,10.73895,10.5725
12.11422,10.6863,10.77895,10.6125
12.18922,10.7263,10.81895,10.6525
12.26422,10.7663,10.85895,10.6925
12.33922,10.8063,10.89895,10.7325
12.41422,10.8463,10.93895,10.7725
12.48922,10.8863,10.97895,10.8125
12.56422,10.9263,11.01895,10.8525
12.63922,10.9663,11.05895,10.8925
12.71422,11.0063,11.09895,10.9325
12.78922,11.0463,11.13895,10.9725
12.86422,11.0863,11.17895,11.0125
12.93922,11.1263,11.21895,11.0525
13.01422,11.1663,11.25895,11.0925
13.08922,11.2063,11.29895,11.1325
13.16422,11.2463,11.33895,11.1725
13.23922,11.2863,11.37895,11.2125
13.31422,11.3263,11.41895,11.2525
13.38922,11.3663,11.45895,11.2925
13.46422,11.4063,11.49895,11.3325
13.53922,11.4463,11.53895,11.3725
13.61422,11.4863,11.57895,11.4125
13.68922,11.5263,11.61895,11.4525
13.76422,11.5663,11.65895,11.4925
13.83922,11.6063,11.69895,11.5325
13.83922,11.6463,11.73895,11.5725
13.83922,11.6863,11.77895,11.6125
13.83922,11.7263,11.81895,11.6525
13.83922,11.7663,11.85895,11.6925
13.83922,11.8063,11.89895,11.7325
13.83922,11.8463,11.93895,11.7725
13.83922,11.8863,11.97895,11.8125
13.83922,11.9263,12.01895,11.8525
13.83922,11.9663,12.05895,11.8925
13.83922,12.0063,12.09895,11.9325
13.83922,12.0463,12.13895,11.9725
13.83922,12.0863,12.17895,12.0125
13.83922,12.1263,12.21895,12.0525
13.83922,12.1663,12.25895,12.0925
13.83922,12.2063,12.29895,12.1325
13.83922,12.2463,12.33895,12.1725
13.83922,12.2863,12.37895,12.2125
13.83922,12.3263,12.41895,12.2525
13.83922,12.3663,12.45895,12.2925
13.83922,12.4063,12.49895,12.3325
13.83922,12.4463,12.53895,12.3725
13.83922,12.4863,12.57895,12.4125
13.83922,12.5263,12.61895,12.4525
13.83922,12.5663,12.65895,12.4925
