204
1.286509,1.265469,-1.385471,-1.362813
1.286116,1.22824,-1.385072,-1.322513
1.285787,1.196499,-1.384733,-1.287731
1.28584,1.174539,-1.384793,-1.263334
1.286037,1.15966,-1.384998,-1.246627
1.286419,1.147639,-1.385338,-1.233154
1.287929,1.135413,-1.386838,-1.219607
1.291319,1.122166,-1.390318,-1.20512
1.296301,1.108634,-1.395419,-1.190555
1.302519,1.095608,-1.401693,-1.176833
1.309541,1.083897,-1.408506,-1.164993
1.316547,1.07455,-1.415208,-1.15577
1.323533,1.067224,-1.421895,-1.148619
1.330596,1.061489,-1.428659,-1.143084
1.337819,1.057006,-1.435237,-1.139405
1.343818,1.055197,-1.440786,-1.138124
1.348035,1.055194,-1.443089,-1.137979
1.349343,1.055194,-1.443696,-1.137979
1.349832,1.055194,-1.444185,-1.137979
1.350344,1.055194,-1.444698,-1.137979
1.350881,1.055194,-1.445236,-1.137979
1.351444,1.055194,-1.445802,-1.137979
1.352034,1.055194,-1.446398,-1.137979
1.352653,1.055194,-1.447025,-1.137979
1.353303,1.055194,-1.447686,-1.137979
1.353983,1.055194,-1.448383,-1.137979
1.354694,1.055194,-1.449117,-1.137979
1.354694,1.055194,-1.449117,-1.137979
1.3,1.055194,-1.4,-1.137979
1.3,1.055194,-1.4,-1.137979
1.3,1.055194,-1.4,-1.137979
1.3,1.055194,-1.4,-1.137979
1.3,1.055194,-1.4,-1.137979
1.3,1.055194,-1.4,-1.137979
1.3,1.055194,-1.4,-1.137979
1.3,1.055194,-1.4,-1.137979
1.3,1.055194,-1.4,-1.137979
1.3,1.055194,-1.4,-1.137979
1.3,1.055194,-1.4,-1.137979
1.3,1.055194,-1.4,-1.137979
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.3,-1.4,-1.4
1.3,1.267798,-1.4,-1.4
1.3,0.7607949,-1.4,-1.4
1.3,0.5628662,-1.4,-1.4
1.3,0.5338691,-1.4,-1.4
1.3,0.6030905,-1.4,-1.4
1.3,0.7309743,-1.4,-1.4
1.3,0.888941,-1.4,-1.4
1.3,1.050158,-1.4,-1.4
1.3,1.188247,-1.4,-1.4
1.3,1.188247,-1.4,-1.4
1.3,1.188247,-1.4,-1.4
1.3,1.188247,-1.4,-1.4
1.3,1.188247,-1.4,-1.4
1.3,1.188247,-1.4,-1.4
1.3,1.188247,-1.4,-1.4
1.3,1.188247,-1.4,-1.4
1.3,1.188247,-1.4,-1.4
1.3,1.188247,-1.4,-1.4
1.3,1.188247,-1.4,-1.4
1.3,1.188247,-1.4,-1.4
1.3,1.188247,-1.4,-1.4
1.3,1.188247,-1.4,-1.4
1.3,1.188247,-1.4,-1.4
1.3,1.188247,-1.4,-1.4
1.3,1.188247,-1.4,-1.4
1.3,1.188247,-1.4,-1.4
1.3,1.188247,-1.4,-1.4
1.3,1.188247,-1.4,-1.4
1.3,1.188247,-1.4,-1.4
1.3,1.188247,-1.4,-1.4
1.3,1.188247,-1.4,-1.4
1.3,1.188247,-1.4,-1.4
1.3,1.188247,-1.4,-1.4
1.3,1.188247,-1.4,-1.4
1.3,1.188247,-1.4,-1.4
1.3,1.188247,-1.4,-1.4
1.3,1.188247,-1.4,-1.4
1.3,1.188247,-1.4,-1.4
1.3,1.188247,-1.4,-0.8959354
1.3,1.188247,-1.4,-0.5975469
1.3,1.188247,-1.4,-0.5169291
1.3,1.188247,-1.4,-0.5644484
1.3,1.188247,-1.4,-0.6929546
1.3,1.188247,-1.4,-0.8700818
1.3,1.188247,-1.4,-1.063919
1.3,1.188247,-1.4,-1.239585
1.3,1.188247,-1.4,-1.364765
1.3,1.188247,-1.4,-1.364765
1.3,1.188247,-1.4,-1.364765
1.3,1.188247,-1.4,-1.364765
1.3,1.188247,-1.4,-1.364765
1.3,1.188247,-1.4,-1.364765
1.3,1.188247,-1.4,-1.364765
1.3,1.188247,-1.4,-1.364765
1.3,1.188247,-1.4,-1.364765
1.3,1.188247,-1.4,-1.364765
1.3,1.188247,-1.4,-1.364765
1.3,1.188247,-1.4,-1.364765
1.3,1.188247,-1.4,-1.364765
1.3,1.188247,-1.4,-1.364765
1.3,1.188247,-1.4,-1.364765
1.3,1.188247,-1.4,-1.364765
1.3,1.188247,-1.4,-1.364765
1.3,1.188247,-1.4,-1.364765
1.3,1.188247,-1.4,-1.364765
1.3,1.188247,-1.4,-1.364765
1.3,1.188247,-1.4,-1.364765
1.3,1.188247,-1.4,-1.364765
1.3,1.188247,-1.4,-1.364765
1.3,1.188247,-1.4,-1.364765
1.3,1.188247,-1.4,-1.364765
1.3,1.188247,-1.4,-1.364765
1.3,1.188247,-1.4,-1.364765
1.3,1.188247,-1.4,-1.364765
