273
2.0,1.05,1.5,2.0,2.45,3.0,3.5
2.0,1.05,1.5,2.0,2.45,3.0,3.5
2.0,1.05,1.5,2.0,2.45,3.0,3.5
2.0,1.05,1.5,2.0,2.45,3.0,3.5
2.0,1.05,1.5,2.0,2.45,3.0,3.5
2.0,1.05,1.5,2.0,2.45,3.0,3.5
2.0,1.05,1.5,2.0,2.45,3.0,3.5
2.0,1.05,1.5,2.0,2.45,3.0,3.5
2.0,1.05,1.5,2.0,2.45,3.0,3.5
2.0,1.05,1.5,2.0,2.45,3.0,3.5
1.999998,1.05,1.5,2.0,2.45,3.0,3.5
1.99999,1.05,1.5,2.0,2.45,3.0,3.5
1.999947,1.05,1.5,2.000002,2.45,3.0,3.5
1.999715,1.05,1.5,2.000016,2.45,3.0,3.5
1.998558,1.05,1.5,2.000103,2.45,3.0,3.5
1.997067,1.05,1.5,2.000383,2.45,3.0,3.5
1.995491,1.05,1.499982,2.000785,2.45,3.0,3.5
1.993936,1.05,1.49991,2.001273,2.45,3.0,3.5
1.992398,1.05,1.499804,2.001827,2.45,3.0,3.5
1.990876,1.05,1.499669,2.002438,2.45,3.0,3.5
1.98937,1.05,1.499503,2.003099,2.45,3.0,3.5
1.98788,1.05,1.499304,2.003808,2.45,3.0,3.5
1.986405,1.05,1.499069,2.004562,2.45,3.0,3.5
1.984945,1.05,1.498795,2.005361,2.45,3.0,3.5
1.9835,1.05,1.498484,2.006203,2.45,3.0,3.5
1.98207,1.05,1.498138,2.007087,2.45,3.0,3.5
1.980654,1.05,1.497758,2.008012,2.45,3.0,3.5
1.979252,1.05,1.497344,2.008978,2.45,3.0,3.5
1.977864,1.05,1.496898,2.009984,2.45,3.0,3.5
1.976489,1.05,1.496421,2.011029,2.45,3.0,3.5
1.975127,1.05,1.495913,2.012113,2.45,3.0,3.5
1.973778,1.05,1.495376,2.013234,2.45,3.0,3.5
1.972441,1.05,1.49481,2.014393,2.45,3.0,3.5
1.971116,1.05,1.494216,2.015588,2.45,3.0,3.5
1.969802,1.05,1.493595,2.016819,2.45,3.0,3.5
1.9685,1.05,1.492948,2.018086,2.45,3.0,3.5
1.967208,1.05,1.492276,2.019387,2.45,3.0,3.5
1.965927,1.05,1.491581,2.020722,2.45,3.0,3.5
1.964656,1.05,1.490863,2.022091,2.45,3.0,3.5
1.963395,1.05,1.490124,2.023516,2.45,3.0,3.5
1.962143,1.05,1.489365,2.02505,2.45,3.0,3.5
1.9609,1.05,1.488588,2.026707,2.45,3.0,3.5
1.959665,1.05,1.487795,2.028486,2.45,3.0,3.5
1.958438,1.05,1.486989,2.030382,2.45,3.0,3.5
1.957218,1.05,1.486172,2.032389,2.45,3.0,3.5
1.956005,1.05,1.485348,2.034502,2.45,3.0,3.5
1.954796,1.05,1.484521,2.036718,2.45,3.0,3.5
1.953589,1.05,1.483694,2.039034,2.45,3.0,3.5
1.952383,1.05,1.482867,2.041446,2.45,3.0,3.5
1.951179,1.05,1.48204,2.04395,2.45,3.0,3.5
1.949977,1.05,1.481213,2.04654,2.45,3.0,3.5
1.948777,1.049999,1.480386,2.049209,2.45,3.0,3.5
1.947578,1.049999,1.479559,2.051946,2.45,3.0,3.5
1.94638,1.049999,1.478734,2.05474,2.45,3.0,3.5
1.945183,1.049999,1.477912,2.057577,2.45,3.0,3.5
1.943987,1.049999,1.477092,2.06044,2.45,3.0,3.5
1.942791,1.049999,1.476274,2.063326,2.45,3.0,3.5
1.941595,1.049999,1.475457,2.066233,2.45,3.0,3.5
1.940399,1.049999,1.474641,2.069159,2.45,3.0,3.5
1.939203,1.049999,1.473827,2.072104,2.45,3.0,3.5
1.938007,1.049999,1.473013,2.075067,2.45,3.0,3.5
1.936811,1.049999,1.4722,2.078047,2.45,3.0,3.5
1.935615,1.049999,1.471388,2.081043,2.45,3.0,3.5
1.934419,1.049999,1.470577,2.084055,2.45,3.0,3.5
1.933223,1.049999,1.469767,2.087082,2.45,3.0,3.5
1.932027,1.049999,1.468958,2.090123,2.45,3.0,3.5
1.930831,1.049999,1.468149,2.093178,2.45,3.0,3.5
1.929635,1.049999,1.467341,2.096246,2.45,3.0,3.5
1.928439,1.049999,1.466534,2.099327,2.45,3.0,3.5
1.927243,1.049999,1.465727,2.102421,2.45,3.0,3.5
1.926047,1.049999,1.464921,2.105527,2.45,3.0,3.5
1.924851,1.049999,1.464115,2.108644,2.45,3.0,3.5
1.923655,1.049999,1.46331,2.111773,2.45,3.0,3.5
1.922459,1.049999,1.462505,2.114913,2.45,3.0,3.5
1.921263,1.049999,1.461701,2.118063,2.45,3.0,3.5
1.920067,1.049999,1.460897,2.121224,2.45,3.0,3.5
1.918871,1.049999,1.460094,2.124395,2.45,3.0,3.5
1.917675,1.049999,1.459291,2.127576,2.45,3.0,3.5
1.916479,1.049999,1.458489,2.130766,2.45,3.0,3.5
1.915283,1.049999,1.457687,2.133965,2.45,3.0,3.5
1.914087,1.049999,1.456885,2.137174,2.45,3.0,3.5
1.912891,1.049999,1.456084,2.140392,2.45,3.0,3.5
1.911695,1.049999,1.455283,2.143618,2.45,3.0,3.5
1.910499,1.049999,1.454482,2.146853,2.45,3.0,3.5
1.909303,1.049999,1.453682,2.150096,2.45,3.0,3.5
1.908107,1.049999,1.452882,2.153347,2.45,3.0,3.5
1.906911,1.049999,1.452082,2.156606,2.45,3.0,3.5
1.905715,1.049999,1.451283,2.159873,2.45,3.0,3.5
1.904519,1.049999,1.450484,2.163148,2.45,3.0,3.5
1.903323,1.049999,1.449685,2.16643,2.45,3.0,3.5
1.902127,1.049999,1.448886,2.16972,2.45,3.0,3.5
1.900931,1.049999,1.448088,2.173017,2.45,3.0,3.5
1.899735,1.049999,1.44729,2.176321,2.45,3.0,3.5
1.898539,1.049999,1.446492,2.179632,2.45,3.0,3.5
1.897343,1.049999,1.445694,2.18295,2.45,3.0,3.5
1.896147,1.049999,1.444897,2.186275,2.45,3.0,3.5
1.894951,1.049999,1.4441,2.189607,2.45,3.0,3.5
1.893755,1.049999,1.443303,2.192945,2.45,3.0,3.5
1.892559,1.049999,1.442506,2.19629,2.45,3.0,3.5
1.891363,1.049999,1.44171,2.199641,2.45,3.0,3.5
1.890167,1.049999,1.440914,2.202999,2.45,3.0,3.5
1.888971,1.049999,1.440118,2.206363,2.45,3.0,3.5
1.887775,1.049999,1.439322,2.209733,2.45,3.0,3.5
1.886579,1.049999,1.438526,2.213109,2.45,3.0,3.5
1.885383,1.049999,1.437731,2.216491,2.45,3.0,3.5
1.884187,1.049999,1.436936,2.219879,2.45,3.0,3.5
1.882991,1.049999,1.436141,2.223273,2.45,3.0,3.5
1.881795,1.049999,1.435346,2.226673,2.45,3.0,3.5
1.880599,1.049999,1.434551,2.230079,2.45,3.0,3.5
1.879403,1.049999,1.433757,2.23349,2.45,3.0,3.5
1.878207,1.049999,1.432963,2.236907,2.45,3.0,3.5
1.87701,1.049999,1.432169,2.24033,2.45,3.0,3.5
1.875814,1.049999,1.431375,2.243758,2.45,3.0,3.5
